DENSITY
 5.750000	  1.250000	 0.375021	0.375021	
 6.000000	  1.250000	 0.374975	0.374975	
 6.250000	  1.250000	 0.374976	0.374976	
 6.500000	  1.250000	 0.374993	0.374993	
 6.750000	  1.250000	 0.374995	0.374995	
 7.000000	  1.250000	 0.374989	0.374989	
 7.250000	  1.250000	 0.374991	0.374991	
 7.500000	  1.250000	 0.375004	0.375004	
 7.750000	  1.250000	 0.375013	0.375013	
 8.000000	  1.250000	 0.375009	0.375009	
 8.250000	  1.250000	 0.374999	0.374999	
 8.500000	  1.250000	 0.374993	0.374993	
 8.750000	  1.250000	 0.374995	0.374995	
 9.000000	  1.250000	 0.375	0.375	
 9.250000	  1.250000	 0.375002	0.375002	
 9.500000	  1.250000	 0.375002	0.375002	

 0.000000	  1.500000	 0.374228	0.374228	
 0.250000	  1.500000	 0.374218	0.374218	
 0.500000	  1.500000	 0.374182	0.374182	
 0.750000	  1.500000	 0.374118	0.374118	
 1.000000	  1.500000	 0.374051	0.374051	
 1.250000	  1.500000	 0.374056	0.374056	
 1.500000	  1.500000	 0.374235	0.374235	
 1.750000	  1.500000	 0.374647	0.374647	
 2.000000	  1.500000	 0.37521	0.37521	
 2.250000	  1.500000	 0.375676	0.375676	
 2.500000	  1.500000	 0.375767	0.375767	
 2.750000	  1.500000	 0.375404	0.375404	
 3.000000	  1.500000	 0.374825	0.374825	
 3.250000	  1.500000	 0.374437	0.374437	
 3.500000	  1.500000	 0.374482	0.374482	
 3.750000	  1.500000	 0.374835	0.374835	
 4.000000	  1.500000	 0.375145	0.375145	
 4.250000	  1.500000	 0.375171	0.375171	
 4.500000	  1.500000	 0.374983	0.374983	
 4.750000	  1.500000	 0.374828	0.374828	
 5.000000	  1.500000	 0.374851	0.374851	
 5.250000	  1.500000	 0.374986	0.374986	
 5.500000	  1.500000	 0.375082	0.375082	
 5.750000	  1.500000	 0.375077	0.375077	
 6.000000	  1.500000	 0.375027	0.375027	
 6.250000	  1.500000	 0.375002	0.375002	
 6.500000	  1.500000	 0.375007	0.375007	
 6.750000	  1.500000	 0.375008	0.375008	
 7.000000	  1.500000	 0.374991	0.374991	
 7.250000	  1.500000	 0.374976	0.374976	
 7.500000	  1.500000	 0.374983	0.374983	
 7.750000	  1.500000	 0.375003	0.375003	
 8.000000	  1.500000	 0.375015	0.375015	
 8.250000	  1.500000	 0.375012	0.375012	
 8.500000	  1.500000	 0.375	0.375	
 8.750000	  1.500000	 0.374993	0.374993	
 9.000000	  1.500000	 0.374994	0.374994	
 9.250000	  1.500000	 0.374999	0.374999	
 9.500000	  1.500000	 0.375003	0.375003	

 0.000000	  1.750000	 0.375711	0.375711	
 0.250000	  1.750000	 0.375666	0.375666	
 0.500000	  1.750000	 0.37553	0.37553	
 0.750000	  1.750000	 0.375283	0.375283	
 1.000000	  1.750000	 0.374889	0.374889	
 1.250000	  1.750000	 0.374351	0.374351	
 1.500000	  1.750000	 0.373795	0.373795	
 1.750000	  1.750000	 0.373486	0.373486	
 2.000000	  1.750000	 0.373697	0.373697	
 2.250000	  1.750000	 0.374453	0.374453	
 2.500000	  1.750000	 0.375397	0.375397	
 2.750000	  1.750000	 0.375959	0.375959	
 3.000000	  1.750000	 0.375806	0.375806	
 3.250000	  1.750000	 0.375151	0.375151	
 3.500000	  1.750000	 0.374582	0.374582	
 3.750000	  1.750000	 0.374521	0.374521	
 4.000000	  1.750000	 0.374875	0.374875	
 4.250000	  1.750000	 0.375205	0.375205	
 4.500000	  1.750000	 0.375209	0.375209	
 4.750000	  1.750000	 0.374976	0.374976	
 5.000000	  1.750000	 0.374796	0.374796	
 5.250000	  1.750000	 0.374817	0.374817	
 5.500000	  1.750000	 0.374947	0.374947	
 5.750000	  1.750000	 0.37503	0.37503	
 6.000000	  1.750000	 0.375028	0.375028	
 6.250000	  1.750000	 0.375007	0.375007	
