DENSITY
WJDCFIELD
16.500000	 4.65895e-05	0.707112	0.00142744	21.6648	
16.600000	 4.65244e-05	0.707211	0.00142544	21.6678	
16.700000	 4.64663e-05	0.70725	0.00142366	21.669	
16.800000	 4.64143e-05	0.707242	0.00142207	21.6688	
16.900000	 4.63684e-05	0.707212	0.00142066	21.6678	
17.000000	 4.63286e-05	0.707188	0.00141944	21.6671	
17.100000	 4.62948e-05	0.707194	0.00141841	21.6673	
17.200000	 4.62664e-05	0.707236	0.00141754	21.6686	
17.300000	 4.62426e-05	0.707304	0.00141681	21.6707	
17.400000	 4.62222e-05	0.707381	0.00141618	21.673	
17.500000	 4.62042e-05	0.707443	0.00141563	21.6749	
17.600000	 4.61877e-05	0.707476	0.00141513	21.6759	
17.700000	 4.61725e-05	0.707475	0.00141466	21.6759	
17.800000	 4.61585e-05	0.70745	0.00141423	21.6751	
17.900000	 4.6146e-05	0.707418	0.00141385	21.6741	
18.000000	 4.61354e-05	0.707395	0.00141352	21.6734	
18.100000	 4.61267e-05	0.707393	0.00141326	21.6734	
18.200000	 4.61199e-05	0.707414	0.00141305	21.674	
18.300000	 4.61144e-05	0.70745	0.00141288	21.6751	
18.400000	 4.61097e-05	0.707488	0.00141274	21.6763	
18.500000	 4.61055e-05	0.707516	0.00141261	21.6771	
18.600000	 4.61012e-05	0.707525	0.00141248	21.6774	
18.700000	 4.6097e-05	0.707515	0.00141235	21.6771	
18.800000	 4.60929e-05	0.707493	0.00141222	21.6764	
18.900000	 4.60893e-05	0.70747	0.00141211	21.6757	
19.000000	 4.60865e-05	0.707458	0.00141203	21.6754	
19.100000	 4.60845e-05	0.70746	0.00141196	21.6754	
19.200000	 4.60831e-05	0.707475	0.00141192	21.6759	
19.300000	 4.6082e-05	0.707495	0.00141189	21.6765	
19.400000	 4.60812e-05	0.707513	0.00141186	21.6771	
19.500000	 4.60802e-05	0.707525	0.00141183	21.6774	
19.600000	 4.6079e-05	0.707526	0.0014118	21.6774	
19.700000	 4.60774e-05	0.707513	0.00141175	21.6771	
19.800000	 4.60757e-05	0.707495	0.0014117	21.6765	
19.900000	 4.60742e-05	0.707479	0.00141165	21.676	
20.000000	 4.6073e-05	0.707468	0.00141161	21.6757	

